Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent,Sex
02522,0.0032,0.0,0.0291,77.0225,1
02524,0.0047,0.0,0.0539,85.6975,0
02525,0.0064,0.0,0.0715,49.3404,1
02526,0.0054,0.0,0.0352,76.2001,0
02533,0.0061,0.0,0.0559,45.3036,0
02534,0.0145,0.0,0.1357,82.6336,0
02535,0.0077,0.0,0.071,34.3654,0
02536,0.0105,0.0,0.0881,49.1788,1
02540,0.0182,0.0,0.1851,18.5059,0
02542,0.008,0.0,0.0384,75.0356,1
02547,0.0198,0.0,0.1254,72.1436,0
02550,0.0147,0.0,0.0789,69.1028,0
02551,0.0042,0.0,0.055,54.754,1
02552,0.0082,0.0,0.0742,41.4273,0
02553,0.0247,0.0,0.1238,53.1865,0
02554,0.0113,0.0,0.1118,82.7539,0
02557,0.006,0.0,0.0629,67.0278,0
02559,0.0059,0.0,0.0582,51.5557,1
02566,0.0091,0.0,0.0618,49.9529,1
02567,0.0072,0.0,0.0576,72.6316,1
02571,0.0059,0.0,0.0477,60.4308,1
02573,0.0116,0.0,0.0757,33.7897,0
02575,0.0048,0.0,0.0497,75.2977,0
02576,0.0071,0.0,0.0587,69.3086,1
02578,0.0085,0.0,0.0788,51.1409,1
02581,0.0044,0.0,0.0423,59.6842,1
02585,0.004,0.0,0.033,65.7529,0
02587,0.0034,0.0,0.0243,75.6296,0
02588,0.0315,0.0,0.1421,89.7476,1
02590,0.0205,0.0,0.1608,33.9187,1
02593,0.0091,0.0,0.0637,41.184,1
02595,0.006,0.0,0.0499,74.8014,0
02601,0.008,0.0,0.0611,60.2181,0
02610,0.0042,0.0,0.0431,81.1537,0
02611,0.0066,0.0,0.0693,52.2093,1
02613,0.0023,0.0,0.0244,75.8518,0
02615,0.0054,0.0,0.0507,36.3833,0
02617,0.0032,0.0,0.0406,81.7319,0
02619,0.0075,0.0,0.0593,58.6694,1
02622,0.0477,0.0,0.158,80.6548,0
02629,0.0069,0.0,0.0515,76.3915,1
02632,0.0169,0.0,0.131,59.375,0
02634,0.006,0.0,0.0687,40.2486,1
02649,0.098,0.0,0.2848,89.5833,1
02650,0.0092,0.0,0.0779,52.4282,1
02663,0.0111,0.0,0.0718,38.4253,0
02666,0.0043,0.0,0.0495,74.0741,1
02669,0.007,0.0,0.0588,46.8882,0
02673,0.0111,0.0,0.0709,53.7647,1
02681,0.005,0.0,0.051,60.5397,0
02689,0.0093,0.0,0.0661,58.8858,1
02690,0.0116,0.0,0.0932,29.8444,1
02700,0.0045,0.0,0.0531,67.7954,0
02705,0.0079,0.0,0.0549,65.1272,1
02709,0.0469,0.0,0.1502,94.958,0
02713,0.0071,0.0,0.0608,52.3979,1
02718,0.0074,0.0,0.0697,84.375,1
02721,0.0205,0.0,0.122,91.7172,1
02722,0.0127,0.0,0.1034,66.8178,0
02723,0.0068,0.0,0.0676,49.2289,1
02725,0.0143,0.0,0.092,58.4737,1
02729,0.0306,0.0,0.2088,83.0479,0
02730,0.0092,0.0,0.0703,51.7395,1
02731,0.0373,0.0,0.152,66.0,0
02732,0.0056,0.0,0.042,84.2593,1
02734,0.052,0.0,0.203,78.9474,1
02736,0.0171,0.0,0.1309,45.2558,1
02737,0.0047,0.0,0.0468,88.5062,0
02739,0.0094,0.0,0.1029,48.6824,0
02740,0.01,0.0,0.0674,42.6294,1
02741,0.0159,0.0,0.0925,96.7061,0
02749,0.0042,0.0,0.0439,49.006,0
02755,0.0049,0.0,0.0665,54.5043,0
02756,0.0075,0.0,0.0567,52.9559,0
02758,0.0182,0.0,0.1467,28.3128,0
02760,0.0195,0.0,0.117,67.1026,0
02761,0.0097,0.0,0.0914,52.6053,1
02762,0.0124,0.0,0.06,84.6809,1
02763,0.0044,0.0,0.0383,76.3252,1
02764,0.0069,0.0,0.0698,51.3146,1
02847,0.0047,0.0,0.0598,27.4338,1
02851,0.0054,0.0,0.0498,74.6585,0
02852,0.0329,0.0,0.1606,39.2079,0
02854,0.0049,0.0,0.0411,89.6934,1
02857,0.0077,0.0,0.1803,55.9273,0
02868,0.0362,0.0,0.1832,96.4871,1
02869,0.0045,0.0,0.0397,63.832,1
02872,0.0063,0.0,0.0825,25.752,0
02873,0.0053,0.0,0.0934,35.4007,0
02874,0.0197,0.0,0.1274,43.6603,0
02876,0.019,0.0,0.0976,88.0837,1
02877,0.0119,0.0,0.089,34.0806,1
02878,0.0097,0.0,0.0665,43.2717,0
02879,0.0053,0.0,0.0419,81.3097,0
02880,0.0162,0.0,0.1372,18.2828,1
02882,0.0077,0.0,0.0548,75.338,1
02883,0.0056,0.0,0.0416,46.391,1
02885,0.0075,0.0,0.0422,51.6808,1
02888,0.0059,0.0,0.0677,50.7572,1
02898,0.0065,0.0,0.0849,20.9368,1
02899,0.0022,0.0,0.0447,54.6084,1
02902,0.0076,0.0,0.0551,83.5054,0
02908,0.0069,0.0,0.0655,65.3104,0
02911,0.0055,0.0,0.0614,72.8281,0
02919,0.0278,0.0,0.1455,73.7721,1
02920,0.0121,0.0,0.0859,49.2455,1
02921,0.0444,0.0,0.415,28.3972,0
02922,0.0882,0.0,0.3563,72.3473,1
02924,0.0052,0.0,0.0397,81.0932,0
02925,0.0233,0.0,0.1512,53.9792,0
02928,0.0207,0.0,0.118,100.0,1
02938,0.0092,0.0,0.0899,34.8145,0
02941,0.0093,0.0,0.0765,56.7416,1
02942,0.0046,0.0,0.0424,63.6379,0
02944,0.0047,0.0,0.0602,78.5301,1
02945,0.0075,0.0,0.0644,43.4925,0
02954,0.0042,0.0,0.0452,76.5406,1
02955,0.0058,0.0,0.0595,49.9182,1
02956,0.0634,0.0,0.3778,68.0905,1
02960,0.0172,0.0,0.1007,53.9966,1
02961,0.0048,0.0,0.0439,55.5911,1
02964,0.0037,0.0,0.0653,62.1324,1
02966,0.0039,0.0,0.0416,37.5088,1
02967,0.0063,0.0,0.0824,42.7841,0
02976,0.0065,0.0,0.0602,31.345,0
02977,0.0065,0.0,0.0491,49.2296,1
02978,0.0083,0.0,0.0915,51.158,1
02979,0.0029,0.0,0.04,73.363,1
02980,0.0074,0.0,0.0684,33.7635,0
02984,0.0063,0.0,0.0647,31.8226,1
02985,0.0075,0.0,0.0446,56.754,1
02986,0.0284,0.0,0.1632,47.1972,1
02987,0.0075,0.0,0.071,24.0898,0
02988,0.007,0.0,0.0863,45.8131,0
02989,0.1197,0.0,0.8419,73.4375,1
02991,0.0072,0.0,0.0666,30.6989,1
02997,0.0238,0.0,0.1748,19.214,1
02998,0.0729,0.0,0.3991,52.1684,0
03003,0.0251,0.0,0.1236,77.1887,0
03004,0.0021,0.0,0.04,79.2606,0
03006,0.0041,0.0,0.0289,92.5395,0
03007,0.0058,0.0,0.0619,61.549,1
03009,0.0076,0.0,0.0474,64.158,0
03011,0.0028,0.0,0.0277,94.7133,1
03012,0.0082,0.0,0.0592,63.8702,1
03013,0.0078,0.0,0.071,42.2379,0
03014,0.0988,0.0,0.2953,84.5638,1
03023,0.1934,0.0,0.5324,94.1748,1
03024,0.0075,0.0,0.052,63.8285,1
03026,0.0857,0.0,0.3517,95.2381,0
03027,0.0141,0.0,0.0889,84.9102,1
03037,0.0107,0.0,0.0958,28.3236,1
03039,0.0046,0.0,0.0427,60.522,0
03042,0.0032,0.0,0.0588,94.0838,1
03043,0.004,0.0,0.0512,81.0567,1
03051,0.0268,0.0,0.1177,68.2881,1
03057,0.0175,0.0,0.1346,60.5364,1
03059,0.0181,0.0,0.1088,48.1707,1
03060,0.0151,0.0,0.129,20.2842,1
03064,0.0748,0.0,0.3806,78.7066,1
03065,0.028,0.0,0.1684,45.736,1
03079,0.0071,0.0,0.0608,61.3238,1
03089,0.0049,0.0,0.0682,59.9961,1
03093,0.0074,0.0,0.0583,64.8398,1
03102,0.0768,0.0,0.6252,48.6405,1
03107,0.053,0.0,0.2864,99.308,1
03116,0.0133,0.0,0.0917,33.0579,0
03117,0.0384,0.0,0.1608,75.9796,0
03122,0.0116,0.0,0.0932,75.8108,1
03125,0.0228,0.0,0.1559,70.1087,0
03126,0.0064,0.0,0.0636,70.6368,0
03130,0.0045,0.0,0.0451,39.8162,1
03133,0.0054,0.0,0.0453,50.0751,0
03134,0.0077,0.0,0.0674,33.0217,0
03137,0.0079,0.0,0.0604,50.9229,0
03139,0.027,0.0,0.2122,48.4184,0
03140,0.0044,0.0,0.0324,87.9249,0
03160,0.0041,0.0,0.0275,89.0725,0
03163,0.0191,0.0,0.1366,39.6218,1
03172,0.007,0.0,0.0622,60.598,0
03174,0.0079,0.0,0.0961,30.3392,0
03177,0.0047,0.0,0.0763,56.1759,0
03178,0.0109,0.0,0.0888,51.6766,0
03179,0.0079,0.0,0.0575,54.9415,0
03180,0.0086,0.0,0.095,68.75,1
03183,0.0047,0.0,0.0489,88.8367,1
03185,0.0026,0.0,0.0576,33.8247,1
03188,0.0135,0.0,0.0681,38.3853,1
03189,0.011,0.0,0.1085,22.737,1
03190,0.0059,0.0,0.0528,52.4951,1
03192,0.0196,0.0,0.1355,59.3458,0
03193,0.0049,0.0,0.0497,61.4679,1
03197,0.0091,0.0,0.0907,36.3359,0
03199,0.0109,0.0,0.0856,73.9519,0
03200,0.0109,0.0,0.0661,43.8241,0
03202,0.0172,0.0,0.143,27.4043,0
03205,0.0069,0.0,0.0572,44.4559,0
03206,0.0031,0.0,0.0326,73.9062,0
03211,0.0068,0.0,0.084,13.0059,0
03212,0.0049,0.0,0.0581,11.0743,0
03214,0.0032,0.0,0.0329,79.8855,1
03216,0.0061,0.0,0.0452,48.7247,1
03218,0.008,0.0,0.06,51.491,0
03219,0.0071,0.0,0.0675,59.2011,0
03222,0.0052,0.0,0.0364,84.4336,0
03223,0.012,0.0,0.0899,42.028,1
03224,0.0115,0.0,0.1329,88.2748,0
03225,0.0059,0.0,0.0422,65.9108,1
03231,0.0039,0.0,0.0535,72.5745,0
03232,0.0099,0.0,0.1295,15.7155,0
03239,0.0039,0.0,0.0563,47.5293,0
03246,0.0081,0.0,0.0742,36.0362,0
03247,0.0207,0.0,0.1432,47.6679,0
03248,0.0856,0.0,0.2641,83.5206,0
03251,0.0116,0.0,0.098,30.0513,0
03253,0.0041,0.0,0.0431,91.6064,1
03255,0.0057,0.0,0.0666,62.5706,0
03258,0.0039,0.0,0.0533,53.0723,1
03259,0.0061,0.0,0.0787,12.5159,0
03263,0.0056,0.0,0.046,71.2527,1
03265,0.0043,0.0,0.0405,73.0363,0
03266,0.0058,0.0,0.0545,85.7987,0
03270,0.0211,0.0,0.0983,85.0321,0
03273,0.0144,0.0,0.0927,86.647,0
03275,0.0137,0.0,0.0722,42.6019,1
03277,0.0395,0.0,0.2338,24.1909,0
03278,0.0039,0.0,0.0401,45.9912,1
03282,0.0098,0.0,0.0806,24.9724,1
03283,0.0049,0.0,0.0407,81.3978,1
03302,0.0115,0.0,0.0744,42.1853,0
03303,0.0099,0.0,0.0874,62.4381,0
03304,0.01,0.0,0.0791,50.5874,0
03307,0.0048,0.0,0.0485,77.7352,1
03312,0.0052,0.0,0.054,74.788,0
03314,0.0064,0.0,0.0813,40.8372,1
03315,0.0347,0.0,0.2463,61.4444,1
03324,0.0338,0.0,0.1252,80.6189,1
03326,0.0063,0.0,0.0571,54.3547,1
03327,0.0077,0.0,0.0901,41.8022,0
03328,0.0069,0.0,0.0693,74.3909,0
03332,0.0106,0.0,0.0947,34.0484,0
03336,0.0092,0.0,0.0636,61.9415,1
03340,0.0072,0.0,0.0887,12.8005,1
03342,0.0071,0.0,0.0706,41.3907,0
03343,0.0042,0.0,0.0264,86.5706,1
03344,0.0051,0.0,0.0403,68.858,1
03348,0.0053,0.0,0.0455,48.7213,1
03349,0.0121,0.0,0.0994,29.2631,1
03351,0.0036,0.0,0.0515,26.6804,1
03352,0.0172,0.0,0.0964,66.928,0
03354,0.0055,0.0,0.0589,47.1121,0
03358,0.0094,0.0,0.0734,61.5746,1
03359,0.01,0.0,0.0588,58.5489,1
03360,0.006,0.0,0.049,74.2929,0
03361,0.0072,0.0,0.0469,66.9717,1
03366,0.0203,0.0,0.1208,49.6024,1
03367,0.0107,0.0,0.0917,77.64,0
03371,0.0116,0.0,0.0802,36.6682,1
03374,0.0081,0.0,0.0644,51.4184,1
03375,0.0053,0.0,0.0451,69.3328,0
03377,0.004,0.0,0.039,78.7034,1
03378,0.0077,0.0,0.0614,56.2471,1
03379,0.0841,0.0,0.4849,39.697,0
03380,0.0095,0.0,0.0494,70.6481,0
03381,0.0388,0.0,0.2293,26.4338,1
03382,0.0086,0.0,0.0765,36.8483,1
03384,0.0038,0.0,0.0629,80.436,1
03389,0.0534,0.0,0.3345,72.4576,1
03397,0.0069,0.0,0.0673,22.7522,1
03403,0.0185,0.0,0.1424,82.1277,1
03404,0.0201,0.0,0.0923,80.618,1
03406,0.0049,0.0,0.0405,71.358,0
03412,0.011,0.0,0.0942,60.1107,0
03413,0.0369,0.0,0.1837,69.833,1
03425,0.0033,0.0,0.026,97.5853,1
03431,0.0164,0.0,0.1157,77.6907,0
03432,0.007,0.0,0.0455,72.3724,0
03435,0.0547,0.0,0.225,94.6903,0
03442,0.0239,0.0,0.1354,87.8571,1
03450,0.0254,0.0,0.136,63.8566,1
03451,0.0396,0.0,0.2132,76.875,1
03453,0.0097,0.0,0.0889,59.9059,0
03454,0.0099,0.0,0.0635,100.0,0
03456,0.0044,0.0,0.0546,15.3918,0
03463,0.1476,0.0,0.6215,70.9945,1
03465,0.0076,0.0,0.0869,25.8296,1
03466,0.0124,0.0,0.0862,65.6159,0
03467,0.0067,0.0,0.0522,37.9937,1
03469,0.0048,0.0,0.0527,42.0549,1
03473,0.0518,0.0,0.2723,94.8718,1
03474,0.0139,0.0,0.4057,9.176,0
03491,0.0056,0.0,0.0573,46.7961,1
03492,0.0088,0.0,0.0629,50.5119,1
03495,0.0217,0.0,0.084,61.0847,1
03498,0.0166,0.0,0.092,94.1992,0
03501,0.0089,0.0,0.0614,58.3656,1
03502,0.0665,0.0,0.3422,82.7419,0
03523,0.0039,0.0,0.0339,64.1591,0
