Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent,Sex
02534,0.0145,0.0,0.1357,94.5929,0
02535,0.0077,0.0,0.071,95.948,0
02536,0.0105,0.0,0.0881,96.3867,1
02540,0.0182,0.0,0.1851,95.8404,0
02542,0.008,0.0,0.0384,90.6651,1
02547,0.0198,0.0,0.1254,97.2797,0
02550,0.0147,0.0,0.0789,98.6391,0
02551,0.0042,0.0,0.055,96.5288,1
02552,0.0082,0.0,0.0742,96.8668,0
02553,0.0247,0.0,0.1238,98.0787,0
02554,0.0113,0.0,0.1118,99.4053,0
02557,0.006,0.0,0.0629,94.4889,0
02559,0.0059,0.0,0.0582,93.4426,1
02566,0.0091,0.0,0.0618,92.6824,1
02567,0.0072,0.0,0.0576,99.6904,1
02571,0.0059,0.0,0.0477,97.2477,1
02573,0.0116,0.0,0.0757,96.0669,0
02575,0.0048,0.0,0.0497,97.3108,0
02576,0.0071,0.0,0.0587,92.7799,1
02578,0.0085,0.0,0.0788,96.0179,1
02581,0.0044,0.0,0.0423,95.8496,1
02585,0.004,0.0,0.033,95.4938,0
02587,0.0034,0.0,0.0243,95.9742,0
02588,0.0315,0.0,0.1421,95.0053,1
02590,0.0205,0.0,0.1608,97.3198,1
02593,0.0091,0.0,0.0637,94.5925,1
02595,0.006,0.0,0.0499,97.7493,0
02601,0.008,0.0,0.0611,96.5386,0
02610,0.0042,0.0,0.0431,96.9388,0
02611,0.0066,0.0,0.0693,97.3531,1
02613,0.0023,0.0,0.0244,96.4651,0
02615,0.0054,0.0,0.0507,99.8229,0
02617,0.0032,0.0,0.0406,94.3411,0
02619,0.0075,0.0,0.0593,93.3065,1
02622,0.0477,0.0,0.158,98.3135,0
02629,0.0069,0.0,0.0515,96.7217,1
02632,0.0169,0.0,0.131,97.2917,0
02634,0.006,0.0,0.0687,99.0676,1
02649,0.098,0.0,0.2848,99.4318,1
02650,0.0092,0.0,0.0779,96.658,1
02663,0.0111,0.0,0.0718,94.8138,0
02666,0.0043,0.0,0.0495,95.4874,1
02669,0.007,0.0,0.0588,97.5563,0
02673,0.0111,0.0,0.0709,95.1294,1
02681,0.005,0.0,0.051,98.184,0
02689,0.0093,0.0,0.0661,96.3094,1
02690,0.0116,0.0,0.0932,96.2282,1
02700,0.0045,0.0,0.0531,95.9788,0
02705,0.0079,0.0,0.0549,93.195,1
02709,0.0469,0.0,0.1502,100.0,0
02713,0.0071,0.0,0.0608,94.0053,1
02718,0.0074,0.0,0.0697,98.125,1
02721,0.0205,0.0,0.122,98.0808,1
02722,0.0127,0.0,0.1034,97.9148,0
02723,0.0068,0.0,0.0676,95.4132,1
02725,0.0143,0.0,0.092,100.0,1
02729,0.0306,0.0,0.2088,96.4041,0
02730,0.0092,0.0,0.0703,94.8989,1
02731,0.0373,0.0,0.152,90.5405,0
02732,0.0056,0.0,0.042,92.4718,1
02734,0.052,0.0,0.203,98.5263,1
02736,0.0171,0.0,0.1309,98.093,1
02737,0.0047,0.0,0.0468,96.8925,0
02739,0.0094,0.0,0.1029,98.9598,0
02740,0.01,0.0,0.0674,96.1928,1
02741,0.0159,0.0,0.0925,97.8885,0
02749,0.0042,0.0,0.0439,96.554,0
02755,0.0049,0.0,0.0665,92.313,0
02756,0.0075,0.0,0.0567,96.9866,0
02758,0.0182,0.0,0.1467,99.177,0
02760,0.0195,0.0,0.117,98.2897,0
02761,0.0097,0.0,0.0914,99.9446,1
02762,0.0124,0.0,0.06,94.2857,1
02763,0.0044,0.0,0.0383,98.8442,1
02764,0.0069,0.0,0.0698,96.0094,1
02847,0.0047,0.0,0.0598,97.072,1
02851,0.0054,0.0,0.0498,96.1846,0
02852,0.0329,0.0,0.1606,96.0396,0
02854,0.0049,0.0,0.0411,96.9948,1
02857,0.0077,0.0,0.1803,98.566,0
02868,0.0362,0.0,0.1832,100.0,1
02869,0.0045,0.0,0.0397,95.06,1
02872,0.0063,0.0,0.0825,97.9878,0
02873,0.0053,0.0,0.0934,96.5364,0
02874,0.0197,0.0,0.1274,96.0526,0
02876,0.019,0.0,0.0976,98.784,1
02877,0.0119,0.0,0.089,97.6676,1
02878,0.0097,0.0,0.0665,96.7111,0
02879,0.0053,0.0,0.0419,95.6799,0
02880,0.0162,0.0,0.1372,98.4848,1
02882,0.0077,0.0,0.0548,94.5704,1
02883,0.0056,0.0,0.0416,91.9153,1
02885,0.0075,0.0,0.0422,96.0842,1
02888,0.0059,0.0,0.0677,98.4146,1
02898,0.0065,0.0,0.0849,98.4763,1
02899,0.0022,0.0,0.0447,99.4536,1
02902,0.0076,0.0,0.0551,94.5331,0
02908,0.0069,0.0,0.0655,91.0863,0
02911,0.0055,0.0,0.0614,92.1388,0
02919,0.0278,0.0,0.1455,94.3026,1
02920,0.0121,0.0,0.0859,93.7028,1
02921,0.0444,0.0,0.415,99.8258,0
02922,0.0882,0.0,0.3563,98.3923,1
02924,0.0052,0.0,0.0397,96.4742,0
02925,0.0233,0.0,0.1512,97.7509,0
02928,0.0207,0.0,0.118,100.0,1
02938,0.0092,0.0,0.0899,94.3972,0
02941,0.0093,0.0,0.0765,93.5506,1
02942,0.0046,0.0,0.0424,97.5281,0
02944,0.0047,0.0,0.0602,95.8912,1
02945,0.0075,0.0,0.0644,95.6681,0
02954,0.0042,0.0,0.0452,95.9617,1
02955,0.0058,0.0,0.0595,96.3363,1
02956,0.0634,0.0,0.3778,94.7236,1
02960,0.0172,0.0,0.1007,98.1293,1
02961,0.0048,0.0,0.0439,99.1251,1
02964,0.0037,0.0,0.0653,98.6262,1
02966,0.0039,0.0,0.0416,98.3707,1
02967,0.0063,0.0,0.0824,94.1761,0
02976,0.0065,0.0,0.0602,97.3404,0
02977,0.0065,0.0,0.0491,96.8413,1
02978,0.0083,0.0,0.0915,96.2988,1
02979,0.0029,0.0,0.04,98.8344,1
02980,0.0074,0.0,0.0684,98.1682,0
02984,0.0063,0.0,0.0647,95.8577,1
02985,0.0075,0.0,0.0446,94.6976,1
02986,0.0284,0.0,0.1632,96.9469,1
02987,0.0075,0.0,0.071,97.2058,0
02988,0.007,0.0,0.0863,97.514,0
02989,0.1197,0.0,0.8419,98.4375,1
02991,0.0072,0.0,0.0666,99.3702,1
02997,0.0238,0.0,0.1748,98.5153,1
02998,0.0729,0.0,0.3991,98.3418,0
03003,0.0251,0.0,0.1236,96.2549,0
03004,0.0021,0.0,0.04,97.0988,0
03006,0.0041,0.0,0.0289,98.192,0
03007,0.0058,0.0,0.0619,94.2597,1
03009,0.0076,0.0,0.0474,93.7441,0
03011,0.0028,0.0,0.0277,99.2246,1
03012,0.0082,0.0,0.0592,95.9955,1
03013,0.0078,0.0,0.071,98.0982,0
03014,0.0988,0.0,0.2953,98.6577,1
03023,0.1934,0.0,0.5324,100.0,1
03024,0.0075,0.0,0.052,93.414,1
03026,0.0857,0.0,0.3517,98.2684,0
03027,0.0141,0.0,0.0889,99.4012,1
03037,0.0107,0.0,0.0958,98.1298,1
03039,0.0046,0.0,0.0427,98.0016,0
03042,0.0032,0.0,0.0588,99.7468,1
03043,0.004,0.0,0.0512,98.4966,1
03051,0.0268,0.0,0.1177,95.7905,1
03057,0.0175,0.0,0.1346,98.7548,1
03059,0.0181,0.0,0.1088,98.3062,1
03060,0.0151,0.0,0.129,98.1912,1
03064,0.0748,0.0,0.3806,99.5268,1
03065,0.028,0.0,0.1684,97.6142,1
03079,0.0071,0.0,0.0608,95.2953,1
03089,0.0049,0.0,0.0682,97.8509,1
03093,0.0074,0.0,0.0583,98.1421,1
03102,0.0768,0.0,0.6252,99.3958,1
03107,0.053,0.0,0.2864,100.0,1
03116,0.0133,0.0,0.0917,96.9894,0
03117,0.0384,0.0,0.1608,97.1039,0
03122,0.0116,0.0,0.0932,95.991,1
03125,0.0228,0.0,0.1559,94.3841,0
03126,0.0064,0.0,0.0636,97.1934,0
03130,0.0045,0.0,0.0451,97.6182,1
03133,0.0054,0.0,0.0453,96.0759,0
03134,0.0077,0.0,0.0674,96.7701,0
03137,0.0079,0.0,0.0604,96.7005,0
03139,0.027,0.0,0.2122,97.602,0
03140,0.0044,0.0,0.0324,96.1091,0
03160,0.0041,0.0,0.0275,99.7245,0
03163,0.0191,0.0,0.1366,96.2605,1
03172,0.007,0.0,0.0622,97.1991,0
03174,0.0079,0.0,0.0961,98.1717,0
03177,0.0047,0.0,0.0763,98.1391,0
03178,0.0109,0.0,0.0888,97.887,0
03179,0.0079,0.0,0.0575,97.831,0
03180,0.0086,0.0,0.095,96.311,1
03183,0.0047,0.0,0.0489,98.9033,1
03185,0.0026,0.0,0.0576,99.9224,1
03188,0.0135,0.0,0.0681,96.6478,1
03189,0.011,0.0,0.1085,97.0181,1
03190,0.0059,0.0,0.0528,98.2178,1
03192,0.0196,0.0,0.1355,96.2617,0
03193,0.0049,0.0,0.0497,97.2876,1
03197,0.0091,0.0,0.0907,97.743,0
03199,0.0109,0.0,0.0856,93.6724,0
03200,0.0109,0.0,0.0661,94.6663,0
03202,0.0172,0.0,0.143,98.4594,0
03205,0.0069,0.0,0.0572,96.9703,0
03206,0.0031,0.0,0.0326,99.9606,0
03211,0.0068,0.0,0.084,98.5903,0
03212,0.0049,0.0,0.0581,98.6571,0
03214,0.0032,0.0,0.0329,95.0615,1
03216,0.0061,0.0,0.0452,92.6107,1
03218,0.008,0.0,0.06,93.4028,0
03219,0.0071,0.0,0.0675,97.3569,0
03222,0.0052,0.0,0.0364,98.4923,0
03223,0.012,0.0,0.0899,96.5734,1
03224,0.0115,0.0,0.1329,99.1038,0
03225,0.0059,0.0,0.0422,95.3893,1
03231,0.0039,0.0,0.0535,97.67,0
03232,0.0099,0.0,0.1295,98.6831,0
03239,0.0039,0.0,0.0563,98.3745,0
03246,0.0081,0.0,0.0742,96.8813,0
03247,0.0207,0.0,0.1432,97.3881,0
03248,0.0856,0.0,0.2641,97.7528,0
03251,0.0116,0.0,0.098,95.8778,0
03253,0.0041,0.0,0.0431,96.9609,1
03255,0.0057,0.0,0.0666,95.339,0
03258,0.0039,0.0,0.0533,97.1338,1
03259,0.0061,0.0,0.0787,96.9133,0
03263,0.0056,0.0,0.046,91.8575,1
03265,0.0043,0.0,0.0405,96.7846,0
03266,0.0058,0.0,0.0545,98.3308,0
03270,0.0211,0.0,0.0983,97.6125,0
03273,0.0144,0.0,0.0927,98.8627,0
03275,0.0137,0.0,0.0722,94.2633,1
03277,0.0395,0.0,0.2338,99.11,0
03278,0.0039,0.0,0.0401,98.4141,1
03282,0.0098,0.0,0.0806,97.6295,1
03283,0.0049,0.0,0.0407,96.6667,1
03302,0.0115,0.0,0.0744,94.018,0
03303,0.0099,0.0,0.0874,97.9579,0
03304,0.01,0.0,0.0791,93.8675,0
03307,0.0048,0.0,0.0485,98.2438,1
03312,0.0052,0.0,0.054,95.6947,0
03314,0.0064,0.0,0.0813,95.3125,1
03315,0.0347,0.0,0.2463,96.3333,1
03324,0.0338,0.0,0.1252,94.8426,1
03326,0.0063,0.0,0.0571,96.5268,1
03327,0.0077,0.0,0.0901,97.6287,0
03328,0.0069,0.0,0.0693,95.8311,0
03332,0.0106,0.0,0.0947,97.9648,0
03336,0.0092,0.0,0.0636,90.7799,1
03340,0.0072,0.0,0.0887,99.0427,1
03342,0.0071,0.0,0.0706,96.4995,0
03343,0.0042,0.0,0.0264,99.6032,1
03344,0.0051,0.0,0.0403,96.7318,1
03348,0.0053,0.0,0.0455,93.7049,1
03349,0.0121,0.0,0.0994,97.8035,1
03351,0.0036,0.0,0.0515,97.0522,1
03352,0.0172,0.0,0.0964,97.5766,0
03354,0.0055,0.0,0.0589,95.1302,0
03358,0.0094,0.0,0.0734,93.8398,1
03359,0.01,0.0,0.0588,93.1828,1
03360,0.006,0.0,0.049,97.2856,0
03361,0.0072,0.0,0.0469,95.9913,1
03366,0.0203,0.0,0.1208,98.6083,1
03367,0.0107,0.0,0.0917,98.7597,0
03371,0.0116,0.0,0.0802,96.7909,1
03374,0.0081,0.0,0.0644,97.234,1
03375,0.0053,0.0,0.0451,98.5564,0
03377,0.004,0.0,0.039,95.4328,1
03378,0.0077,0.0,0.0614,95.3673,1
03379,0.0841,0.0,0.4849,99.3939,0
03380,0.0095,0.0,0.0494,94.1667,0
03381,0.0388,0.0,0.2293,97.5495,1
03382,0.0086,0.0,0.0765,97.581,1
03384,0.0038,0.0,0.0629,93.733,1
03389,0.0534,0.0,0.3345,99.1525,1
03397,0.0069,0.0,0.0673,96.9115,1
03403,0.0185,0.0,0.1424,98.7234,1
03404,0.0201,0.0,0.0923,98.1461,1
03406,0.0049,0.0,0.0405,96.1018,0
03412,0.011,0.0,0.0942,94.4391,0
03413,0.0369,0.0,0.1837,98.2255,1
03425,0.0033,0.0,0.026,99.7563,1
03431,0.0164,0.0,0.1157,99.2163,0
03432,0.007,0.0,0.0455,95.7529,0
03435,0.0547,0.0,0.225,100.0,0
03442,0.0239,0.0,0.1354,98.2143,1
03450,0.0254,0.0,0.136,95.9302,1
03451,0.0396,0.0,0.2132,100.0,1
03453,0.0097,0.0,0.0889,96.2375,0
03454,0.0099,0.0,0.0635,100.0,0
03456,0.0044,0.0,0.0546,99.9063,0
03463,0.1476,0.0,0.6215,98.6188,1
03465,0.0076,0.0,0.0869,97.0211,1
03466,0.0124,0.0,0.0862,98.8846,0
03467,0.0067,0.0,0.0522,97.1499,1
03469,0.0048,0.0,0.0527,97.0619,1
03473,0.0518,0.0,0.2723,99.6795,1
03474,0.0139,0.0,0.4057,99.4382,0
03491,0.0056,0.0,0.0573,99.0291,1
03492,0.0088,0.0,0.0629,94.9836,1
03495,0.0217,0.0,0.084,93.5185,1
03498,0.0166,0.0,0.092,99.4353,0
03501,0.0089,0.0,0.0614,95.871,1
03502,0.0665,0.0,0.3422,98.871,0
03523,0.0039,0.0,0.0339,95.5199,0
