Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent
02622,0.0477,0.0000,0.1580,98.3135
02629,0.0069,0.0000,0.0515,96.7217
02632,0.0169,0.0000,0.1310,97.2917
02634,0.0060,0.0000,0.0687,99.0676
02649,0.0980,0.0000,0.2848,99.4318
02650,0.0092,0.0000,0.0779,96.6580
02663,0.0111,0.0000,0.0718,94.8138
02666,0.0043,0.0000,0.0495,95.4874
02669,0.0070,0.0000,0.0588,97.5563
02673,0.0111,0.0000,0.0709,95.1294
02681,0.0050,0.0000,0.0510,98.1840
02689,0.0093,0.0000,0.0661,96.3094
02690,0.0116,0.0000,0.0932,96.2282
02700,0.0045,0.0000,0.0531,95.9788
02705,0.0079,0.0000,0.0549,93.1950
02709,0.0469,0.0000,0.1502,100.0000
02713,0.0071,0.0000,0.0608,94.0053
02718,0.0074,0.0000,0.0697,98.1250
02721,0.0205,0.0000,0.1220,98.0808
02722,0.0127,0.0000,0.1034,97.9148
02723,0.0068,0.0000,0.0676,95.4132
02725,0.0143,0.0000,0.0920,100.0000
02729,0.0306,0.0000,0.2088,96.4041
02730,0.0092,0.0000,0.0703,94.8989
02731,0.0373,0.0000,0.1520,90.5405
02732,0.0056,0.0000,0.0420,92.4718
02734,0.0520,0.0000,0.2030,98.5263
02736,0.0171,0.0000,0.1309,98.0930
02737,0.0047,0.0000,0.0468,96.8925
02739,0.0094,0.0000,0.1029,98.9598
02740,0.0100,0.0000,0.0674,96.1928
02741,0.0159,0.0000,0.0925,97.8885
02749,0.0042,0.0000,0.0439,96.5540
02755,0.0049,0.0000,0.0665,92.3130
02756,0.0075,0.0000,0.0567,96.9866
02758,0.0182,0.0000,0.1467,99.1770
02760,0.0195,0.0000,0.1170,98.2897
02761,0.0097,0.0000,0.0914,99.9446
02762,0.0124,0.0000,0.0600,94.2857
02763,0.0044,0.0000,0.0383,98.8442
02764,0.0069,0.0000,0.0698,96.0094
02847,0.0047,0.0000,0.0598,97.0720
02851,0.0054,0.0000,0.0498,96.1846
02852,0.0329,0.0000,0.1606,96.0396
02854,0.0049,0.0000,0.0411,96.9948
02857,0.0077,0.0000,0.1803,98.5660
02868,0.0362,0.0000,0.1832,100.0000
02869,0.0045,0.0000,0.0397,95.0600
02872,0.0063,0.0000,0.0825,97.9878
02873,0.0053,0.0000,0.0934,96.5364
02874,0.0197,0.0000,0.1274,96.0526
02876,0.0190,0.0000,0.0976,98.7840
02877,0.0119,0.0000,0.0890,97.6676
02878,0.0097,0.0000,0.0665,96.7111
02879,0.0053,0.0000,0.0419,95.6799
02880,0.0162,0.0000,0.1372,98.4848
02882,0.0077,0.0000,0.0548,94.5704
02883,0.0056,0.0000,0.0416,91.9153
02885,0.0075,0.0000,0.0422,96.0842
02888,0.0059,0.0000,0.0677,98.4146
02898,0.0065,0.0000,0.0849,98.4763
02899,0.0022,0.0000,0.0447,99.4536
02902,0.0076,0.0000,0.0551,94.5331
02908,0.0069,0.0000,0.0655,91.0863
02911,0.0055,0.0000,0.0614,92.1388
02919,0.0278,0.0000,0.1455,94.3026
02920,0.0121,0.0000,0.0859,93.7028
02921,0.0444,0.0000,0.4150,99.8258
02922,0.0882,0.0000,0.3563,98.3923
02924,0.0052,0.0000,0.0397,96.4742
02925,0.0233,0.0000,0.1512,97.7509
02928,0.0207,0.0000,0.1180,100.0000
02938,0.0092,0.0000,0.0899,94.3972
02941,0.0093,0.0000,0.0765,93.5506
02942,0.0046,0.0000,0.0424,97.5281
02944,0.0047,0.0000,0.0602,95.8912
02945,0.0075,0.0000,0.0644,95.6681
02954,0.0042,0.0000,0.0452,95.9617
02955,0.0058,0.0000,0.0595,96.3363
02956,0.0634,0.0000,0.3778,94.7236
02960,0.0172,0.0000,0.1007,98.1293
02961,0.0048,0.0000,0.0439,99.1251
02964,0.0037,0.0000,0.0653,98.6262
02966,0.0039,0.0000,0.0416,98.3707
02967,0.0063,0.0000,0.0824,94.1761
02976,0.0065,0.0000,0.0602,97.3404
02977,0.0065,0.0000,0.0491,96.8413
02978,0.0083,0.0000,0.0915,96.2988
02979,0.0029,0.0000,0.0400,98.8344
02980,0.0074,0.0000,0.0684,98.1682
02984,0.0063,0.0000,0.0647,95.8577
02985,0.0075,0.0000,0.0446,94.6976
02986,0.0284,0.0000,0.1632,96.9469
02987,0.0075,0.0000,0.0710,97.2058
02988,0.0070,0.0000,0.0863,97.5140
02989,0.1197,0.0000,0.8419,98.4375
02991,0.0072,0.0000,0.0666,99.3702
02997,0.0238,0.0000,0.1748,98.5153
02998,0.0729,0.0000,0.3991,98.3418
03003,0.0251,0.0000,0.1236,96.2549
03004,0.0021,0.0000,0.0400,97.0988
03006,0.0041,0.0000,0.0289,98.1920
03007,0.0058,0.0000,0.0619,94.2597
03009,0.0076,0.0000,0.0474,93.7441
03011,0.0028,0.0000,0.0277,99.2246
03012,0.0082,0.0000,0.0592,95.9955
03013,0.0078,0.0000,0.0710,98.0982
03014,0.0988,0.0000,0.2953,98.6577
03023,0.1934,0.0000,0.5324,100.0000
03024,0.0075,0.0000,0.0520,93.4140
03026,0.0857,0.0000,0.3517,98.2684
03027,0.0141,0.0000,0.0889,99.4012
03037,0.0107,0.0000,0.0958,98.1298
03039,0.0046,0.0000,0.0427,98.0016
03042,0.0032,0.0000,0.0588,99.7468
03043,0.0040,0.0000,0.0512,98.4966
03051,0.0268,0.0000,0.1177,95.7905
03057,0.0175,0.0000,0.1346,98.7548
03059,0.0181,0.0000,0.1088,98.3062
03060,0.0151,0.0000,0.1290,98.1912
03064,0.0748,0.0000,0.3806,99.5268
03065,0.0280,0.0000,0.1684,97.6142
03079,0.0071,0.0000,0.0608,95.2953
03089,0.0049,0.0000,0.0682,97.8509
03093,0.0074,0.0000,0.0583,98.1421
03102,0.0768,0.0000,0.6252,99.3958
03107,0.0530,0.0000,0.2864,100.0000
03116,0.0133,0.0000,0.0917,96.9894
03117,0.0384,0.0000,0.1608,97.1039
03122,0.0116,0.0000,0.0932,95.9910
03125,0.0228,0.0000,0.1559,94.3841
03126,0.0064,0.0000,0.0636,97.1934
03130,0.0045,0.0000,0.0451,97.6182
03133,0.0054,0.0000,0.0453,96.0759
03134,0.0077,0.0000,0.0674,96.7701
03137,0.0079,0.0000,0.0604,96.7005
03139,0.0270,0.0000,0.2122,97.6020
03140,0.0044,0.0000,0.0324,96.1091
03160,0.0041,0.0000,0.0275,99.7245
03163,0.0191,0.0000,0.1366,96.2605
03172,0.0070,0.0000,0.0622,97.1991
03174,0.0079,0.0000,0.0961,98.1717
03177,0.0047,0.0000,0.0763,98.1391
03178,0.0109,0.0000,0.0888,97.8870
03179,0.0079,0.0000,0.0575,97.8310
03180,0.0086,0.0000,0.0950,96.3110
03183,0.0047,0.0000,0.0489,98.9033
03185,0.0026,0.0000,0.0576,99.9224
03188,0.0135,0.0000,0.0681,96.6478
03189,0.0110,0.0000,0.1085,97.0181
03190,0.0059,0.0000,0.0528,98.2178
03192,0.0196,0.0000,0.1355,96.2617
03193,0.0049,0.0000,0.0497,97.2876
03197,0.0091,0.0000,0.0907,97.7430
03199,0.0109,0.0000,0.0856,93.6724
03200,0.0109,0.0000,0.0661,94.6663
03202,0.0172,0.0000,0.1430,98.4594
03205,0.0069,0.0000,0.0572,96.9703
03206,0.0031,0.0000,0.0326,99.9606
03211,0.0068,0.0000,0.0840,98.5903
03212,0.0049,0.0000,0.0581,98.6571
03214,0.0032,0.0000,0.0329,95.0615
03216,0.0061,0.0000,0.0452,92.6107
03218,0.0080,0.0000,0.0600,93.4028
03219,0.0071,0.0000,0.0675,97.3569
03222,0.0052,0.0000,0.0364,98.4923
03223,0.0120,0.0000,0.0899,96.5734
03224,0.0115,0.0000,0.1329,99.1038
03225,0.0059,0.0000,0.0422,95.3893
03231,0.0039,0.0000,0.0535,97.6700
03232,0.0099,0.0000,0.1295,98.6831
03239,0.0039,0.0000,0.0563,98.3745
03246,0.0081,0.0000,0.0742,96.8813
03247,0.0207,0.0000,0.1432,97.3881
03248,0.0856,0.0000,0.2641,97.7528
03251,0.0116,0.0000,0.0980,95.8778
03253,0.0041,0.0000,0.0431,96.9609
03255,0.0057,0.0000,0.0666,95.3390
03258,0.0039,0.0000,0.0533,97.1338
03259,0.0061,0.0000,0.0787,96.9133
03263,0.0056,0.0000,0.0460,91.8575
03265,0.0043,0.0000,0.0405,96.7846
03266,0.0058,0.0000,0.0545,98.3308
03270,0.0211,0.0000,0.0983,97.6125
03273,0.0144,0.0000,0.0927,98.8627
03275,0.0137,0.0000,0.0722,94.2633
03277,0.0395,0.0000,0.2338,99.1100
03278,0.0039,0.0000,0.0401,98.4141
03282,0.0098,0.0000,0.0806,97.6295
03283,0.0049,0.0000,0.0407,96.6667
03302,0.0115,0.0000,0.0744,94.0180
03303,0.0099,0.0000,0.0874,97.9579
03304,0.0100,0.0000,0.0791,93.8675
03307,0.0048,0.0000,0.0485,98.2438
03312,0.0052,0.0000,0.0540,95.6947
03314,0.0064,0.0000,0.0813,95.3125
03315,0.0347,0.0000,0.2463,96.3333
03324,0.0338,0.0000,0.1252,94.8426
03326,0.0063,0.0000,0.0571,96.5268
03327,0.0077,0.0000,0.0901,97.6287
03328,0.0069,0.0000,0.0693,95.8311
03332,0.0106,0.0000,0.0947,97.9648
03336,0.0092,0.0000,0.0636,90.7799
03340,0.0072,0.0000,0.0887,99.0427
03342,0.0071,0.0000,0.0706,96.4995
03343,0.0042,0.0000,0.0264,99.6032
03344,0.0051,0.0000,0.0403,96.7318
03348,0.0053,0.0000,0.0455,93.7049
03349,0.0121,0.0000,0.0994,97.8035
03351,0.0036,0.0000,0.0515,97.0522
03352,0.0172,0.0000,0.0964,97.5766
03354,0.0055,0.0000,0.0589,95.1302
03358,0.0094,0.0000,0.0734,93.8398
03359,0.0100,0.0000,0.0588,93.1828
03360,0.0060,0.0000,0.0490,97.2856
03361,0.0072,0.0000,0.0469,95.9913
03366,0.0203,0.0000,0.1208,98.6083
03367,0.0107,0.0000,0.0917,98.7597
03371,0.0116,0.0000,0.0802,96.7909
03374,0.0081,0.0000,0.0644,97.2340
03375,0.0053,0.0000,0.0451,98.5564
03377,0.0040,0.0000,0.0390,95.4328
03378,0.0077,0.0000,0.0614,95.3673
03379,0.0841,0.0000,0.4849,99.3939
03380,0.0095,0.0000,0.0494,94.1667
03381,0.0388,0.0000,0.2293,97.5495
03382,0.0086,0.0000,0.0765,97.5810
03384,0.0038,0.0000,0.0629,93.7330
03389,0.0534,0.0000,0.3345,99.1525
03397,0.0069,0.0000,0.0673,96.9115
03403,0.0185,0.0000,0.1424,98.7234
03404,0.0201,0.0000,0.0923,98.1461
03406,0.0049,0.0000,0.0405,96.1018
03412,0.0110,0.0000,0.0942,94.4391
03413,0.0369,0.0000,0.1837,98.2255
03425,0.0033,0.0000,0.0260,99.7563
03431,0.0164,0.0000,0.1157,99.2163
03432,0.0070,0.0000,0.0455,95.7529
03435,0.0547,0.0000,0.2250,100.0000
03442,0.0239,0.0000,0.1354,98.2143
03450,0.0254,0.0000,0.1360,95.9302
03451,0.0396,0.0000,0.2132,100.0000
03453,0.0097,0.0000,0.0889,96.2375
03454,0.0099,0.0000,0.0635,100.0000
03456,0.0044,0.0000,0.0546,99.9063
03463,0.1476,0.0000,0.6215,98.6188
03465,0.0076,0.0000,0.0869,97.0211
03466,0.0124,0.0000,0.0862,98.8846
03467,0.0067,0.0000,0.0522,97.1499
03469,0.0048,0.0000,0.0527,97.0619
03473,0.0518,0.0000,0.2723,99.6795
03474,0.0139,0.0000,0.4057,99.4382
03491,0.0056,0.0000,0.0573,99.0291
03492,0.0088,0.0000,0.0629,94.9836
03495,0.0217,0.0000,0.0840,93.5185
03498,0.0166,0.0000,0.0920,99.4353
03501,0.0089,0.0000,0.0614,95.8710
03502,0.0665,0.0000,0.3422,98.8710
03523,0.0039,0.0000,0.0339,95.5199
